Fund_Type,Fund_Manager,DBPedia_Fund_Manager,DBPediaURI_Fund_Manager,DBPediaData_Fund_Manager,Fund_Name,Fund_Contact,Fund_Contact_Telephone,Fund_Projected_Equity,Fund_Equity_Raised,Fund_Equity_Invested,Fund_Target_IRR,Fund_Minimum_IRR,Fund_Asset_Classes,Fund_Target_Locations,Fund_Data_Date,Fund_Data_Year,Fund_Currency
Opportunity,Thor Equities,Thor Equities,http://live.dbpedia.org/resource/Thor_Equities,http://live.dbpedia.org/data/Thor_Equities.json,Thor Urban Operating Fund 3,Joseph Sitt,212-529-5055,"400,000,000",0,0,,,Retail,United States,1/11/12,2012,
Opportunity,Thor Equities,Thor Equities,http://live.dbpedia.org/resource/Thor_Equities,http://live.dbpedia.org/data/Thor_Equities.json,Thor Urban Operating Fund 2,Joseph Sitt,212-529-5055,"673,000,000","673,000,000","110,000,000",17,0.17,"Retail, Other","England, Germany, Denmark",1/11/12,2012,
Opportunity,Tishman Speyer,Tishman Speyer,http://live.dbpedia.org/resource/Tishman_Speyer,http://live.dbpedia.org/data/Tishman_Speyer.json,Tishman Speyer Brazil Fund 3,Daniel Cherman,55-113-028-7400,"540,000,000","540,000,000",0,20,0.20,"Office, Multifamily, Mixed Use",Brazil,3/1/13,2013,USD
Opportunity,Tishman Speyer,Tishman Speyer,http://live.dbpedia.org/resource/Tishman_Speyer,http://live.dbpedia.org/data/Tishman_Speyer.json,Tishman Speyer Brazil Fund 3,Daniel Citron,55-11-5504-7400,"400,000,000",,,20,0.20,"Office, Development",Japan,1/11/12,2012,
Opportunity,Tishman Speyer,Tishman Speyer,http://live.dbpedia.org/resource/Tishman_Speyer,http://live.dbpedia.org/data/Tishman_Speyer.json,Tishman Speyer Brazil Fund 3,Daniel Citron,55-11-5504-7400,"400,000,000","350,000,000",,,,Office,Brazil,1/11/12,2012,
Opportunity,Tricon Capital,,,,Tricon Fund 11,Faisal Ratansi,416-928-4120,"500,000,000","125,000,000","100,000,000",16-19,0.16,"Distressed, Land","California, Arizona, South Florida",3/1/13,2013,USD
Opportunity,Tricon Capital,,,,Tricon Fund 11,Jonathan Ellenzweig,416-925-2959,"500,000,000",0,0,16-19,0.16,Distressed,Southwestern United States,1/11/12,2012,
Opportunity,Tricon Capital,,,,Tricon Fund 12,Faisal Ratansi,416-928-4120,"195,000,000","195,000,000","78,000,000",16-19,0.16,Multifamily,Canada,3/1/13,2013,CAN
Opportunity,Tricon Capital,,,,Tricon Fund 12,Jonathan Ellenzweig,416-925-2959,"150,000,000","140,000,000","45,000,000",16-19,0.16,Multifamily,Canada,1/11/12,2012,
Opportunity,Unitech Realty Investors,,,,Unitech International Realty Fund,Deepak Bajaj,91-124-408-2020,"269,000,000","269,000,000","100,000,000",18,0.18,Residential,India,3/1/13,2013,USD
Opportunity,Unitech Realty Investors,,,,Unitech International Realty Fund,Deepak Bajaj,91-124-408-2020,"269,000,000","269,000,000","100,000,000",,,Multifamily,India,1/11/12,2012,
Opportunity,Unitech Realty Investors,,,,Unitech International Realty Fund,Deepak Bajaj,91-124-408-2020,"269,000,000","269,000,000","100,000,000",18,0.18,Multifamily,United States,1/11/12,2012,
Opportunity,"USAA Real Estate, Admiral Capital",USAA Real Estate,http://live.dbpedia.org/resource/USAA_Real_Estate,http://live.dbpedia.org/data/USAA_Real_Estate.json,Admiral Capital Real Estate Fund,Bruce Petersen,210-641-8409,"113,000,000","113,000,000","74,000,000",15-18,0.15,"Office, Lodging, Industrial, Multifamily, Debt, Niche, Land",United States,3/1/13,2013,USD
Opportunity,"USAA Real Estate, Admiral Capital",USAA Real Estate,http://live.dbpedia.org/resource/USAA_Real_Estate,http://live.dbpedia.org/data/USAA_Real_Estate.json,Admiral Capital Real Estate Fund,Bruce Petersen,210-641-8409,"400,000,000","94,000,000","36,000,000",15-18,0.15,"Office, Retail",United States,1/11/12,2012,
Opportunity,VBI,,,,VBI Brazil Real Estate Opportunities Fund 2,Rodrigo Abbud,55-113-817-1788,"500,000,000","500,000,000","325,000,000",25,0.25,"Office, Multifamily, Retail",Brazil,3/1/13,2013,USD
Opportunity,VBI,,,,VBI Brazil Real Estate Opportunities Fund 2,Rodrigo Abbud,55-113-817-1788,"500,000,000","500,000,000","100,000,000",,,Multifamily,Brazil,1/11/12,2012,
Opportunity,VBI,,,,VBI Brazil Real Estate Opportunities Fund 2,Rodrigo Abbud,55-113-817-1788,"500,000,000","100,000,000",,25,0.25,"Office, Multifamily",Brazil,1/11/12,2012,
Opportunity,Vestar Capital Partners,Vestar Capital Partners,http://live.dbpedia.org/resource/Vestar_Capital_Partners,http://live.dbpedia.org/data/Vestar_Capital_Partners.json,Vestar Strategic Retail Partners,Bob Cavanaugh,562-420-5104,"250,000,000",0,0,15-17,0.15,Retail,"Southwestern United States, Western United States",3/1/13,2013,USD
Opportunity,Vestar Capital Partners,Vestar Capital Partners,http://live.dbpedia.org/resource/Vestar_Capital_Partners,http://live.dbpedia.org/data/Vestar_Capital_Partners.json,Vestar Strategic Retail Partners,Bob Cavanaugh,562-420-5104,"250,000,000",0,0,15-17,0.15,Retail,United States,1/11/12,2012,
Opportunity,Vinci Partners,,,,Vinci Real Estate Fund,Leandro Bousquet,55-212-159-6000,"650,000,000",0,0,17+,0.17,"Office, Retail",Brazil,3/1/13,2013,USD
Opportunity,Virtus Real Estate,,,,Virtus Real Estate Capital,Kevin White,512-891-1213,"500,000,000","81,000,000","20,000,000",15-19,0.15,"Office, Lodging, Industrial, Multifamily, Debt, Niche, Land",United States,3/1/13,2013,USD
Opportunity,Virtus Real Estate,,,,Virtus Real Estate Capital,Kevin White,512-891-1213,"500,000,000",0,0,15-19,0.15,Office,United States,1/11/12,2012,
Opportunity,Virtus Real Estate,,,,Virtus Self Storage Investment 4,Amber Hagopian,512-891-1200,"100,000,000","11,000,000",,15-19,0.15,Self Storage,"Denmark, Latvia, Lithuania, Estonia",1/11/11,2011,
Opportunity,Virtus Real Estate,,,,Virtus Student Housing,Kevin White,512-891-1213,"100,000,000","25,000,000","20,000,000",15-19,0.15,"Multifamily, Student Housing, Industrial","Northeastern United States, Boston, Chicago",1/11/12,2012,
Opportunity,Walton Street Capital,,,,Walton Street Mexico Fund 1,Sandor Valner,52-555-980-4880,"282,000,000","282,000,000","170,000,000",18+,0.18,"Office, Lodging, Industrial, Multifamily, Debt, Niche, Land",Mexico,3/1/13,2013,USD
Opportunity,Walton Street Capital,,,,Walton Street Mexico Fund 1,Sandor Valner,52-555-980-4880,"282,000,000","282,000,000","170,000,000",18+,0.18,Office,Mexico,1/11/12,2012,
Opportunity,Walton Street Capital,,,,Walton Street Mexico Fund 1,Sandor Valner,52-555-980-4880,"282,000,000","282,000,000","140,000,000",18+,0.18,Office,United States,1/11/11,2011,
Opportunity,Walton Street Capital,,,,Walton Street Real Estate Fund 6,Jeff Quicksilver,312-915-2843,"2,000,000,000","2,000,000,000","1,200,000,000",20,0.20,"Office, Lodging, Industrial, Multifamily, Debt, Niche, Land",United States,3/1/13,2013,USD
Opportunity,Walton Street Capital,,,,Walton Street Real Estate Fund 6,Jeff Quicksilver,312-915-2843,"2,000,000,000","2,000,000,000","1,000,000,000",20,0.20,"Office, Multifamily, Retail","United States, International",1/11/12,2012,
Opportunity,Walton Street Capital,,,,Walton Street Real Estate Fund 6,Jeff Quicksilver,312-915-2843,"2,000,000,000","2,000,000,000","1,200,000,000",,,Office,United States,1/11/12,2012,
Opportunity,Walton Street Capital,,,,Walton Street Real Estate Fund 7,Jeff Quicksilver,312-915-2843,"2,000,000,000","710,000,000",0,16-18,0.16,"Office, Lodging",United States,3/1/13,2013,USD
Opportunity,Walton Street Capital,,,,Walton Street Real Estate Fund 7,Jeff Quicksilver,312-915-2843,"2,000,000,000",0,0,18,0.18,Office,United States,1/11/12,2012,
Opportunity,Westbrook Partners,,,,Westbrook Real Estate Fund 8,Sush Torgalkar,212-849-8800,"2,277,000,000","2,277,000,000","800,000,000",18+,0.18,"Office, Multifamily","Hong Kong, Singapore",1/11/11,2011,
Opportunity,Wheelock Street Capital,,,,Wheelock Street Real Estate Fund,"Jonathan Paul, Rick Kleeman",203-413-7700,"525,000,000","525,000,000","350,000,000",17,0.17,"Office, Lodging, Industrial, Multifamily, Debt, Niche, Land",United States,3/1/13,2013,USD
Opportunity,Wheelock Street Capital,,,,Wheelock Street Real Estate Fund,"Jonathan Paul, Rick Kleeman",203-413-7700,"500,000,000","460,000,000","45,000,000",17,0.17,"Office, Retail",United States,1/11/12,2012,
Opportunity,WHI Real Estate,,,,WHI Real Estate Partners 2,"James Orth, David Rosenbaum",312-794-7867,"102,000,000","102,000,000","51,000,000",16,0.16,"Distressed, Debt, Bridge Loans, Mezzanine Loans, Other",United States,3/1/13,2013,USD
Opportunity,WHI Real Estate,,,,WHI Real Estate Partners 2,"James Orth, David Rosenbaum",312-794-7867,"150,000,000","62,000,000","8,000,000",16,0.16,Distressed,United States,1/11/12,2012,
Opportunity,Willco Cos.,,,,Willco Fund 1,Jason Goldblatt,301-279-7000,"100,000,000",0,0,16,0.16,"Office, Residential, Industrial","Washington D.C., Maryland, Northern Virginia",3/1/13,2013,USD
Opportunity,Willco Cos.,,,,Willco Fund 1,Jason Goldblatt,301-279-7000,"100,000,000",,,16,0.16,Office,United States,1/11/12,2012,
Opportunity,Willco Cos.,,,,Willco Fund 1,Jason Goldblatt,301-279-7000,"100,000,000",0,0,,,Office,"Washington D.C., Maryland, Northern Virginia",1/11/12,2012,
Opportunity,Woodbourne Investment,,,,Woodbourne Canada Partners Fund 2,Jake Herman,416-867-9090,"291,000,000","115,000,000",0,18,0.18,"Multifamily, Senior Housing",Canada,3/1/13,2013,CAN
Opportunity,Woodbourne Investment,,,,Woodbourne Canada Partners Fund 2,Jake Herman,416-867-9090,"300,441,300",,,18,0.18,"Multifamily, Manufactured Housing",Canada,1/11/12,2012,
Opportunity,Woodbourne Investment,,,,Woodbourne Canada Partners Fund 2,Jake Herman,416-867-9090,"307,788,000",,,18,0.18,"Multifamily, Manufactured Housing, Senior Housing",United States,1/11/12,2012,
Opportunity,WP Realty,,,,WP Real Estate Fund 5,Kristi DuBeau,610-552-6000,"66,000,000","66,000,000","47,000,000",18,0.18,Retail,"Northeastern United States, Eastern United States",3/1/13,2013,USD
Opportunity,WP Realty,,,,WP Real Estate Fund 5,Kristi DuBeau,610-552-6000,"115,000,000","115,000,000","57,500,000",,,Retail,Northeastern United States,1/11/12,2012,
Opportunity,WP Realty,,,,WP Real Estate Fund 5,Randall Stein,610-552-6000,"115,000,000","115,000,000","20,000,000",18,0.18,Retail,Asia,1/11/12,2012,
Opportunity,Xander Group,,,,Xander Master Fund 4,Sid Yog,91-116-611-8000,"230,000,000","230,000,000","50,000,000",16+,0.16,Office,India,3/1/13,2013,USD
Opportunity,Xander Group,,,,Xander JV Fund 1,Sid Yog,91-116-611-8000,"500,000,000","500,000,000","75,000,000",,,Retail,India,1/11/12,2012,
Opportunity,Xander Group,,,,Xander JV Fund 1,Sid Yog,91-116-611-8000,"500,000,000","500,000,000","75,000,000",25,0.25,Retail,India,1/11/12,2012,
Opportunity,Arminius Advisors,,,,Arminius Real Estate Opportunity Fund 2,Peter Jun,49-69-247-5150,"399,330,000",0,0,,,Distressed,Germany,1/11/12,2012,
Opportunity,Arminius Advisors,,,,Arminius Real Estate Opportunity Fund 2,Peter Jun,49-69-247-5150,"413,310,000",,,20,0.20,Distressed,United States,1/11/12,2012,
Opportunity,Ashmore Investment,,,,Ashmore Russian Real Estate Recovery Fund,Peter Davies,44-203-077-6208,"250,000,000","45,000,000",,25,0.25,Office,United States,1/11/12,2012,
Opportunity,BAP Capital,,,,Bap Realty Fund 1,Lisandro Chanlatte,786-470-3807,"200,000,000",,,20-22,0.20,Multifamily,Texas,1/11/11,2011,
Opportunity,BlackRock,BlackRock,http://live.dbpedia.org/resource/BlackRock,http://live.dbpedia.org/data/BlackRock.json,BlackRock Retail Opportunity Fund,John Lamb,212-810-5300,"503,000,000","503,000,000","101,000,000",16,0.16,Retail,England,1/11/12,2012,
Opportunity,Blackstone Group,Blackstone Group,http://live.dbpedia.org/resource/Blackstone_Group,http://live.dbpedia.org/data/Blackstone_Group.json,Blackstone Real Estate Partners 7,A.J. Agarwal,212-583-5803,"10,000,000,000","10,000,000,000","1,100,000,000",,,"Office, Lodging","United States, Asia",1/11/12,2012,
Opportunity,Blackstone Group,Blackstone Group,http://live.dbpedia.org/resource/Blackstone_Group,http://live.dbpedia.org/data/Blackstone_Group.json,Blackstone Real Estate Partners Europe 3,Ken Caplan,44-207-451-4282,"4,326,075,000","4,326,075,000","1,464,244,132",,,Office,Europe,1/11/12,2012,
Opportunity,Broadview Investors,,,,Broadview Real Estate Investors Fund 1,Thomas Lavin,617-897-7248,"300,000,000",0,0,15-18,0.15,"Office, Industrial, Retail, Multifamily","United States, Eastern United States, Boston, New York City, Washington D.C.",1/11/12,2012,
Opportunity,Cardon Group,,,,Cardon Institutional Land Fund,"Patrick Cardon, Wil Cardon",480-505-9500,"200,000,000",,,20,0.20,Land,Northwestern United States,1/11/12,2012,
Opportunity,Cardon Group,,,,Cardon Institutional Land Fund,"Patrick Cardon, Wil Cardon",480-505-9500,"200,000,000",0,0,,,Land,Southwestern United States,1/11/12,2012,
Opportunity,CB Richard Ellis Group,CB Richard Ellis Group,http://live.dbpedia.org/resource/CB_Richard_Ellis_Group,http://live.dbpedia.org/data/CB_Richard_Ellis_Group.json,CBRE Strategic Partners Opportunity Fund 5,Phil Hench,213-683-4255,"600,000,000","600,000,000","390,000,000",16,0.16,"Office, Multifamily","England, Europe",1/11/12,2012,
Opportunity,Cherokee Investment,,,,Cherokee Investment Partners 4,Tom Darden,919-743-2506,"1,240,000,000","1,240,000,000","496,000,000",,,Land,United States,1/11/12,2012,
Opportunity,Cherokee Investment,,,,Cherokee Investment Partners 4,Tom Darden,919-743-2506,"1,240,000,000","1,240,000,000","496,000,000",20,0.20,Land,United States,1/11/12,2012,
Opportunity,Chesapeake Realty Partners,,,,CRP Opportunity Fund,Larry Macks,410-356-9900,"66,200,000","66,200,000",,18,0.18,Land,Texas,1/11/12,2012,
Opportunity,China Everbright Bank,China Everbright Bank,http://live.dbpedia.org/resource/China_Everbright_Bank,http://live.dbpedia.org/data/China_Everbright_Bank.json,Everbright Alam China Real Estate Fund,,,"250,000,000","110,000,000",,20,0.20,Multifamily,Russia,1/11/12,2012,
Opportunity,ChrisKen Cos.,,,,Residential Property Fund,Jack Kennedy,312-454-1626,"200,000,000",,,15-17,0.15,Multifamily,"Southeastern United States, Western United States",1/11/11,2011,
Opportunity,ChrisKen Cos.,,,,Residential Property Fund,Jack Kennedy,312-454-1626,"200,000,000",0,0,15-17,0.15,Multifamily,United States,1/11/12,2012,
Opportunity,Congress Group,,,,Congress Fund 2,Dean Stratouly,617-897-7200,"115,000,000","115,000,000","69,000,000",,,Mixed Use,Boston,1/11/12,2012,
Opportunity,Congress Group,,,,Congress Fund 2,Dean Stratouly,617-897-7200,"115,000,000","115,000,000","69,000,000",20,0.20,Multifamily,India,1/11/12,2012,
Opportunity,Duet Private Equity,,,,Duet India Hotels,Alina Gorbacheva,646-747-2435,"300,000,000","178,000,000","115,000,000",25,0.25,Lodging,India,1/11/12,2012,
Opportunity,Duet Private Equity,,,,Duet India Residential,Alina Gorbacheva,646-747-2435,"500,000,000","365,000,000","237,000,000",25,0.25,Multifamily,United States,1/11/12,2012,
Opportunity,Duet Private Equity,,,,Duet Japan Special Situations Fund,Alina Gorbacheva,646-747-2435,"300,000,000",,,20,0.20,Office,United States,1/11/12,2012,
Opportunity,Edelweiss Capital,Edelweiss Capital,http://live.dbpedia.org/resource/Edelweiss_Capital,http://live.dbpedia.org/data/Edelweiss_Capital.json,Edelweiss Realty Fund,"Rajiv Mehrotra, Sanjiv Rastogi",212-564-1634,"250,000,000","250,000,000",,20+,0.20,"Office, Multifamily",United States,1/11/11,2011,
Opportunity,Edelweiss Capital,Edelweiss Capital,http://live.dbpedia.org/resource/Edelweiss_Capital,http://live.dbpedia.org/data/Edelweiss_Capital.json,Edelweiss Realty Fund,"Rajiv Mehrotra, Sanjiv Rastogi",212-564-1634,"250,000,000","250,000,000",,20+,0.20,"Office, Retail",India,1/11/12,2012,
Opportunity,EPN Group,,,,"EPN Group, Unnamed Vehicle",Jeffrey Rothbart,312-915-5331,"500,000,000",0,0,16+,0.16,Retail,United States,1/11/12,2012,
Opportunity,Fidelity Investments,Fidelity Investments,http://live.dbpedia.org/resource/Fidelity_Investments,http://live.dbpedia.org/data/Fidelity_Investments.json,Fidelity Real Estate Growth Fund 3,Jeff Tapley,617-563-7000,"875,000,000","875,000,000","450,000,000",18,0.18,"Office, Multifamily, Retail","Japan, Korea, China",1/11/12,2012,
Opportunity,G2 Real Estate,,,,G2 Hospitality Fund,Alan Kanders,212-887-1150,"300,000,000",,,16,0.16,Lodging,United States,1/11/12,2012,
Opportunity,Goldman Sachs,Goldman Sachs,http://live.dbpedia.org/resource/Goldman_Sachs,http://live.dbpedia.org/data/Goldman_Sachs.json,Whitehall Street International Real Estate Fund 2008,Alan Kava,212-902-1000,"2,142,000,000","2,142,000,000","701,000,000",15-18,0.15,Office,United States,1/11/11,2011,
Opportunity,Goldman Sachs,Goldman Sachs,http://live.dbpedia.org/resource/Goldman_Sachs,http://live.dbpedia.org/data/Goldman_Sachs.json,Whitehall Street International Real Estate Fund 2008,"Alan Kava, Jim Garman",212-902-1000,"1,606,000,000","1,606,000,000","703,000,000",15-18,0.15,"Office, Retail",International,1/11/12,2012,
Opportunity,H.I.G. Cronus Capital,,,,H.I.G. Cronus Real Estate Fund 2,Philip Tager,212-351-5701,"400,000,000",,,20,0.20,Office,Brazil,1/11/12,2012,
Opportunity,Halpern Real Estate Ventures,,,,Sponsor Fund,Jon Halpern,212-883-8268,"50,000,000",,,16+,0.16,"Multifamily, Lodging","Western United States, Los Angeles",1/11/11,2011,
Opportunity,Halpern Real Estate Ventures,,,,Sponsor Fund,Previn Raheja,212-524-9700,"50,000,000","30,000,000",0,16+,0.16,"Multifamily, Lodging","New York City, Northeastern United States, Boston",1/11/12,2012,
Opportunity,Hawthorne Retail Partners,,,,Hawthorne Retail Opportunity Fund,Shoffner Allison,704-333-7430,"100,000,000","30,000,000",,18,0.18,Retail,United States,1/11/12,2012,
Opportunity,Hayden Properties Capital Investments,,,,R.E. Distress,Sean Lyell,503-697-3188,"200,000,000",,,15-17,0.15,Multifamily,United States,1/11/11,2011,
Opportunity,HG Capital,,,,HG Capital 9,Andrew Jobst,650-322-3400,"50,000,000",,,20,0.20,Office,Eastern United States,1/11/12,2012,
Opportunity,HG Capital,,,,HG Capital 9,Andrew Jobst,650-322-3400,"50,000,000","22,600,000",,,,"Office, Industrial, Retail, Multifamily","Western United States, Los Angeles, San Francisco, Seattle, San Diego",1/11/12,2012,
Opportunity,Highcross Group,,,,Highcross Regional Uk Partners 3,Peter Gubb,44-163-552-1088,"695,725,200","695,725,200","409,430,749",,,Office,England,1/11/12,2012,
Opportunity,Highcross Group,,,,Highcross Regional Uk Partners 3,Peter Gubb,44-163-552-1088,"709,241,200","709,241,200","319,833,513",18,0.18,Office,United States,1/11/12,2012,
Opportunity,HPG Capital,,,,HPG Capital Fund 1,Tobin Haggard,972-422-4515,"50,000,000",0,0,18,0.18,Distressed,United States,1/11/12,2012,
Opportunity,IL&FS Investment Managers,,,,Il&fs India Realty Fund 2,Shahzaad Dalal,91-222-653-3333,"895,000,000","895,000,000","358,000,000",20+,0.20,Office,India,1/11/11,2011,
Opportunity,IL&FS Investment Managers,,,,Il&fs India Realty Fund 2,Shahzaad Dalal,91-222-653-3333,"895,000,000","895,000,000","565,000,000",20+,0.20,Office,India,1/11/12,2012,
